step,type,amount,wallet,city,oldbalanceOrg,newbalanceOrig,is_new_device,is_loc_mismatch,high_freq,user_age,time,risk_score,is_fraud
2084,TRANSFER,2679,JazzCash,Karachi,184652,181973,False,False,False,27,2026-03-19 17:46:31.765674,3.2,0
2084,CASH_OUT,6712,JazzCash,Quetta,117684,110972,False,False,False,44,2026-03-21 07:25:20.765674,8.1,0
2084,PAYMENT,5152,JazzCash,Faisalabad,36998,31846,False,False,False,29,2026-03-16 12:23:20.765674,6.2,0
2084,CASH_OUT,11167,JazzCash,Multan,1319,-9848,False,False,False,45,2026-04-24 23:49:56.765674,13.4,0
2084,CASH_IN,2324,Easypaisa,Multan,90915,93239,False,False,False,46,2026-04-19 10:45:24.765674,2.8,0
2084,PAYMENT,13671,Easypaisa,Quetta,88861,75190,False,False,False,32,2026-04-11 07:08:52.765674,16.4,0
2084,CASH_OUT,10371,Easypaisa,Peshawar,158295,147924,False,False,False,23,2026-04-15 12:57:53.765674,12.4,0
2085,CASH_IN,11288,JazzCash,Quetta,12639,23927,False,False,False,42,2026-03-29 19:19:57.765674,13.5,0
2085,PAYMENT,13378,Easypaisa,Lahore,109648,96270,False,False,False,28,2026-04-19 13:18:33.765674,16.1,0
2085,CASH_IN,12029,Easypaisa,Faisalabad,93281,105310,False,False,False,41,2026-03-28 21:41:54.765674,14.4,0
2085,PAYMENT,1834,JazzCash,Faisalabad,118706,116872,False,False,False,48,2026-04-03 10:22:38.765674,2.2,0
2085,TRANSFER,9593,JazzCash,Quetta,96901,87308,False,False,False,49,2026-04-09 21:42:16.765674,11.5,0
2085,CASH_OUT,12868,JazzCash,Quetta,95370,82502,False,False,False,42,2026-03-29 07:50:03.765674,15.4,0
2085,CASH_OUT,12231,JazzCash,Quetta,75486,63255,False,False,False,33,2026-03-13 07:12:41.765674,14.7,0
2085,CASH_IN,9998,JazzCash,Peshawar,147081,157079,False,False,False,30,2026-05-06 18:12:21.765674,12.0,0
2085,TRANSFER,6295,JazzCash,Faisalabad,128152,121857,False,False,False,26,2026-03-30 12:01:57.765674,7.6,0
2085,CASH_OUT,55786,JazzCash,Quetta,194965,139179,False,True,False,72,2026-03-11 01:56:52.765674,68.0,0
2085,CASH_OUT,2198,JazzCash,Multan,55432,53234,False,False,False,43,2026-03-10 22:24:04.765674,2.6,0
2085,PAYMENT,1748,Easypaisa,Quetta,52364,50616,False,False,False,50,2026-04-01 09:44:45.765674,2.1,0
2085,CASH_OUT,13432,Easypaisa,Lahore,31781,18349,False,False,False,43,2026-04-07 16:08:56.765674,16.1,0
2085,CASH_IN,13661,JazzCash,Karachi,77317,90978,False,False,False,38,2026-03-16 22:59:31.765674,16.4,0
2085,CASH_IN,14416,JazzCash,Lahore,52700,67116,False,False,False,32,2026-04-23 10:40:48.765674,17.3,0
2085,PAYMENT,8594,Easypaisa,Karachi,129491,120897,False,False,False,36,2026-03-08 18:42:20.765674,10.3,0
2085,CASH_IN,5717,Easypaisa,Karachi,108750,114467,False,False,False,27,2026-04-16 12:08:47.765674,6.9,0
2085,CASH_OUT,11103,JazzCash,Multan,91976,80873,False,False,False,21,2026-04-10 20:40:15.765674,13.3,0
2085,CASH_OUT,11116,Easypaisa,Faisalabad,58307,47191,False,False,False,30,2026-03-24 09:51:54.765674,13.3,0
2085,TRANSFER,6094,JazzCash,Karachi,124576,118482,False,False,False,34,2026-03-17 22:21:26.765674,7.3,0
2085,CASH_OUT,62612,JazzCash,Quetta,146668,84056,False,True,True,16,2026-04-13 02:49:11.765674,80.0,1
2085,CASH_OUT,3139,JazzCash,Faisalabad,39574,36435,False,False,False,45,2026-03-26 09:22:41.765674,3.8,0
2085,CASH_IN,2803,Easypaisa,Lahore,198708,201511,False,False,False,26,2026-03-13 11:14:07.765674,3.4,0
2085,TRANSFER,6762,JazzCash,Lahore,63730,56968,False,False,False,26,2026-04-14 10:24:59.765674,8.1,0
2086,CASH_OUT,11386,Easypaisa,Quetta,35501,24115,False,False,False,36,2026-04-18 22:39:17.765674,13.7,0
2086,CASH_IN,5258,JazzCash,Lahore,4005,9263,False,False,False,39,2026-03-10 19:28:57.765674,6.3,0
2086,CASH_IN,12919,Easypaisa,Peshawar,149958,162877,False,False,False,48,2026-03-27 18:11:43.765674,15.5,0
2086,CASH_OUT,14217,JazzCash,Lahore,69899,55682,False,False,False,49,2026-03-11 09:58:59.765674,17.1,0
2086,PAYMENT,11019,JazzCash,Peshawar,145573,134554,False,False,False,32,2026-04-25 12:25:06.765674,13.2,0
2086,TRANSFER,820,Easypaisa,Quetta,713,-107,False,False,False,20,2026-04-01 12:41:04.765674,1.0,0
2086,CASH_OUT,1797,Easypaisa,Lahore,168773,166976,False,False,False,28,2026-05-02 09:40:59.765674,2.2,0
2086,TRANSFER,6711,Easypaisa,Karachi,159277,152566,False,False,False,23,2026-04-24 12:01:35.765674,8.1,0
2086,TRANSFER,21222,Easypaisa,Karachi,23408,2186,True,False,True,72,2026-04-27 03:02:02.765674,85.0,1
2086,CASH_IN,8938,JazzCash,Peshawar,143312,152250,False,False,False,47,2026-04-29 21:43:22.765674,10.7,0
2086,TRANSFER,13104,Easypaisa,Quetta,172034,158930,False,False,False,50,2026-05-06 08:58:30.765674,15.7,0
2086,PAYMENT,12122,JazzCash,Faisalabad,122047,109925,False,False,False,35,2026-04-30 09:14:59.765674,14.5,0
2086,TRANSFER,9945,Easypaisa,Faisalabad,136383,126438,False,False,False,46,2026-05-04 21:56:48.765674,11.9,0
2086,CASH_OUT,5438,Easypaisa,Peshawar,43599,38161,False,False,False,50,2026-03-10 19:15:38.765674,6.5,0
2086,CASH_OUT,9717,Easypaisa,Quetta,110609,100892,False,False,False,43,2026-05-05 11:03:35.765674,11.7,0
2086,CASH_IN,7849,JazzCash,Faisalabad,60566,68415,False,False,False,20,2026-03-13 08:56:07.765674,9.4,0
2086,CASH_IN,10000,JazzCash,Multan,43128,53128,False,False,False,22,2026-04-02 09:46:02.765674,12.0,0
2086,TRANSFER,10534,Easypaisa,Karachi,180607,170073,False,False,False,32,2026-03-30 07:02:10.765674,12.6,0
2086,PAYMENT,14575,JazzCash,Quetta,68934,54359,False,False,False,22,2026-04-09 16:16:49.765674,17.5,0
2086,CASH_OUT,6331,JazzCash,Quetta,15222,8891,False,False,False,35,2026-04-30 15:55:32.765674,7.6,0
2086,PAYMENT,14630,Easypaisa,Multan,125725,111095,False,False,False,43,2026-03-19 15:55:03.765674,17.6,0
2086,CASH_OUT,4333,Easypaisa,Multan,61529,57196,False,False,False,29,2026-03-21 12:28:51.765674,5.2,0
2086,CASH_IN,6526,JazzCash,Faisalabad,150826,157352,False,False,False,44,2026-03-26 21:16:14.765674,7.8,0
2086,CASH_IN,12697,JazzCash,Faisalabad,48403,61100,False,False,False,40,2026-03-10 07:38:00.765674,15.2,0
2087,PAYMENT,13202,Easypaisa,Quetta,43128,29926,False,False,False,43,2026-03-08 09:42:52.765674,15.8,0
2087,TRANSFER,22713,Easypaisa,Karachi,127844,105131,False,True,True,16,2026-03-16 04:19:02.765674,80.0,1
2087,CASH_OUT,5379,Easypaisa,Peshawar,55332,49953,False,False,False,47,2026-04-23 22:25:24.765674,6.5,0
2087,CASH_OUT,4213,Easypaisa,Peshawar,63676,59463,False,False,False,29,2026-03-08 07:44:37.765674,5.1,0
2087,PAYMENT,13088,Easypaisa,Faisalabad,7093,-5995,False,False,False,20,2026-03-31 19:39:53.765674,15.7,0
2087,TRANSFER,808,JazzCash,Multan,179705,178897,False,False,False,27,2026-04-13 12:50:37.765674,1.0,0
2087,PAYMENT,11794,Easypaisa,Quetta,136568,124774,False,False,False,37,2026-03-31 08:42:59.765674,14.2,0
2087,CASH_OUT,45824,JazzCash,Faisalabad,43773,-2051,True,False,True,72,2026-04-04 05:22:52.765674,85.0,1
2087,CASH_IN,14029,JazzCash,Karachi,54953,68982,False,False,False,21,2026-04-23 07:42:15.765674,16.8,0
2087,CASH_OUT,90202,JazzCash,Multan,116780,26578,False,True,False,25,2026-04-26 01:39:43.765674,60.0,0
2087,CASH_IN,14392,Easypaisa,Multan,153943,168335,False,False,False,23,2026-04-21 22:45:18.765674,17.3,0
2087,CASH_OUT,13869,Easypaisa,Faisalabad,89099,75230,False,False,False,34,2026-03-22 07:09:33.765674,16.6,0
2087,CASH_OUT,10676,Easypaisa,Quetta,159154,148478,False,False,False,33,2026-03-09 08:57:55.765674,12.8,0
2087,TRANSFER,10073,JazzCash,Peshawar,19442,9369,False,False,False,25,2026-05-04 22:01:08.765674,12.1,0
2087,PAYMENT,4689,Easypaisa,Multan,39316,34627,False,False,False,22,2026-04-14 18:30:28.765674,5.6,0
2087,TRANSFER,2550,Easypaisa,Faisalabad,76686,74136,False,False,False,47,2026-03-18 07:10:39.765674,3.1,0
2087,PAYMENT,14548,JazzCash,Lahore,11607,-2941,False,False,False,26,2026-04-14 19:07:21.765674,17.5,0
2087,CASH_OUT,3749,JazzCash,Karachi,147094,143345,False,False,False,30,2026-04-24 18:19:25.765674,4.5,0
2087,CASH_OUT,416,JazzCash,Quetta,51362,50946,False,False,False,27,2026-03-22 23:10:02.765674,0.5,0
2087,CASH_OUT,4949,JazzCash,Karachi,115677,110728,False,False,False,37,2026-03-27 21:09:04.765674,5.9,0
2087,CASH_IN,7343,Easypaisa,Quetta,102285,109628,False,False,False,32,2026-04-22 23:03:07.765674,8.8,0
2087,CASH_IN,10940,Easypaisa,Peshawar,755,11695,False,False,False,27,2026-04-13 17:55:02.765674,13.1,0
2087,PAYMENT,10941,JazzCash,Multan,145629,134688,False,False,False,37,2026-04-08 21:56:13.765674,13.1,0
2087,PAYMENT,12123,Easypaisa,Lahore,143178,131055,False,False,False,37,2026-04-27 19:10:13.765674,14.5,0
2088,CASH_IN,10375,Easypaisa,Quetta,85232,95607,False,False,False,36,2026-04-15 21:21:19.765674,12.5,0
2088,TRANSFER,41214,Easypaisa,Quetta,191554,150340,False,True,False,16,2026-05-02 01:34:11.765674,68.0,0
2088,CASH_OUT,833,JazzCash,Peshawar,52124,51291,False,False,False,39,2026-04-01 22:59:10.765674,1.0,0
2088,TRANSFER,14582,JazzCash,Karachi,60502,45920,False,False,False,30,2026-04-18 17:42:55.765674,17.5,0
2088,PAYMENT,7374,Easypaisa,Faisalabad,9735,2361,False,False,False,38,2026-03-13 20:39:54.765674,8.8,0
2088,TRANSFER,8581,JazzCash,Lahore,53494,44913,False,False,False,48,2026-03-10 11:46:35.765674,10.3,0
2088,CASH_IN,10586,JazzCash,Faisalabad,41015,51601,False,False,False,29,2026-03-16 19:31:44.765674,12.7,0
2088,CASH_IN,5304,Easypaisa,Karachi,91112,96416,False,False,False,23,2026-04-16 08:07:35.765674,6.4,0
2088,PAYMENT,5203,Easypaisa,Karachi,120252,115049,False,False,False,38,2026-04-02 07:55:27.765674,6.2,0
2088,CASH_IN,2411,Easypaisa,Faisalabad,24290,26701,False,False,False,22,2026-03-21 15:21:33.765674,2.9,0
2088,CASH_IN,14812,JazzCash,Multan,5443,20255,False,False,False,43,2026-03-12 13:25:42.765674,17.8,0
2088,CASH_IN,10426,Easypaisa,Karachi,118833,129259,False,False,False,49,2026-04-07 16:15:49.765674,12.5,0
2088,CASH_IN,4326,Easypaisa,Multan,118473,122799,False,False,False,30,2026-04-30 20:06:06.765674,5.2,0
2088,PAYMENT,3908,JazzCash,Karachi,103117,99209,False,False,False,20,2026-03-09 18:45:32.765674,4.7,0
2088,PAYMENT,10967,JazzCash,Lahore,25437,14470,False,False,False,46,2026-04-19 22:34:57.765674,13.2,0
2088,TRANSFER,48099,Easypaisa,Peshawar,136950,88851,True,True,True,16,2026-03-13 05:30:52.765674,100.0,1
2088,TRANSFER,1858,Easypaisa,Karachi,3191,1333,False,False,False,22,2026-03-26 16:49:01.765674,2.2,0
2088,TRANSFER,13999,JazzCash,Lahore,65427,51428,False,False,False,44,2026-03-17 11:52:14.765674,16.8,0
2088,PAYMENT,1696,JazzCash,Lahore,5966,4270,False,False,False,42,2026-03-15 09:47:49.765674,2.0,0
2088,PAYMENT,11110,Easypaisa,Peshawar,97366,86256,False,False,False,46,2026-05-06 14:44:05.765674,13.3,0
2088,TRANSFER,3425,JazzCash,Multan,154780,151355,False,False,False,31,2026-04-17 14:52:09.765674,4.1,0
2088,PAYMENT,8080,Easypaisa,Quetta,125265,117185,False,False,False,24,2026-03-31 20:34:14.765674,9.7,0
2088,TRANSFER,4694,Easypaisa,Faisalabad,17881,13187,False,False,False,29,2026-04-10 17:11:13.765674,5.6,0
2088,PAYMENT,9458,JazzCash,Peshawar,182503,173045,False,False,False,31,2026-05-02 18:15:05.765674,11.3,0
2089,CASH_OUT,1548,Easypaisa,Multan,142960,141412,False,False,False,26,2026-04-10 13:33:27.765674,1.9,0
2089,CASH_OUT,10835,JazzCash,Lahore,198819,187984,False,False,False,25,2026-04-02 18:05:27.765674,13.0,0
2089,PAYMENT,14750,JazzCash,Lahore,34158,19408,False,False,False,39,2026-04-24 11:05:23.765674,17.7,0
2089,PAYMENT,12782,JazzCash,Quetta,98713,85931,False,False,False,31,2026-03-25 16:29:39.765674,15.3,0
2089,TRANSFER,42777,JazzCash,Karachi,191371,148594,True,True,True,25,2026-03-20 01:00:22.765674,92.0,1
2089,CASH_IN,5565,Easypaisa,Faisalabad,76792,82357,False,False,False,33,2026-04-26 12:54:21.765674,6.7,0
2089,CASH_OUT,13305,Easypaisa,Faisalabad,164123,150818,False,False,False,43,2026-03-08 13:43:02.765674,16.0,0
2089,CASH_OUT,21227,Easypaisa,Karachi,17414,-3813,False,False,False,16,2026-05-03 01:06:00.765674,53.0,0
2089,CASH_IN,2349,JazzCash,Quetta,31001,33350,False,False,False,41,2026-04-16 13:28:25.765674,2.8,0
2089,CASH_OUT,8074,Easypaisa,Faisalabad,13239,5165,False,False,False,44,2026-04-13 18:45:03.765674,9.7,0
2089,PAYMENT,14040,Easypaisa,Quetta,164736,150696,False,False,False,24,2026-03-31 22:41:59.765674,16.8,0
2089,CASH_IN,8877,Easypaisa,Multan,166622,175499,False,False,False,31,2026-03-30 17:35:38.765674,10.7,0
2089,CASH_IN,5599,JazzCash,Quetta,122982,128581,False,False,False,36,2026-05-01 18:26:40.765674,6.7,0
2089,CASH_OUT,22840,Easypaisa,Multan,195634,172794,False,True,False,25,2026-03-10 00:20:20.765674,60.0,0
2089,CASH_OUT,12420,Easypaisa,Peshawar,118913,106493,False,False,False,21,2026-04-28 19:15:15.765674,14.9,0
2089,PAYMENT,13300,JazzCash,Faisalabad,49852,36552,False,False,False,35,2026-03-30 17:03:31.765674,16.0,0
2089,CASH_IN,4199,Easypaisa,Multan,98095,102294,False,False,False,43,2026-04-14 13:28:18.765674,5.0,0
2089,CASH_IN,5587,Easypaisa,Karachi,54973,60560,False,False,False,48,2026-04-18 13:21:01.765674,6.7,0
2089,PAYMENT,6208,Easypaisa,Faisalabad,12503,6295,False,False,False,40,2026-04-10 18:23:03.765674,7.4,0
2089,PAYMENT,1080,Easypaisa,Lahore,10804,9724,False,False,False,32,2026-03-27 11:18:01.765674,1.3,0
2089,CASH_IN,12323,JazzCash,Multan,157395,169718,False,False,False,45,2026-04-28 13:15:07.765674,14.8,0
2089,PAYMENT,6215,JazzCash,Faisalabad,171512,165297,False,False,False,31,2026-04-27 17:09:01.765674,7.5,0
2089,PAYMENT,270,JazzCash,Peshawar,129288,129018,False,False,False,47,2026-03-18 20:11:13.765674,0.3,0
2089,PAYMENT,10107,Easypaisa,Multan,121133,111026,False,False,False,27,2026-04-16 16:49:37.765674,12.1,0
2090,CASH_IN,11956,JazzCash,Faisalabad,17426,29382,False,False,False,26,2026-03-08 12:29:33.765674,14.3,0
2090,PAYMENT,14804,JazzCash,Lahore,86703,71899,False,False,False,21,2026-04-25 14:24:00.765674,17.8,0
2090,TRANSFER,12541,JazzCash,Lahore,134307,121766,False,False,False,26,2026-03-17 13:43:21.765674,15.0,0
2090,TRANSFER,2612,JazzCash,Faisalabad,53745,51133,False,False,False,43,2026-04-07 10:40:08.765674,3.1,0
2090,CASH_IN,3454,JazzCash,Karachi,92265,95719,False,False,False,50,2026-04-28 23:46:32.765674,4.1,0
2090,CASH_IN,4873,JazzCash,Quetta,161049,165922,False,False,False,29,2026-05-04 12:02:37.765674,5.8,0
2090,CASH_OUT,3072,Easypaisa,Multan,124964,121892,False,False,False,39,2026-04-16 09:18:46.765674,3.7,0
2090,TRANSFER,5609,JazzCash,Quetta,139407,133798,False,False,False,39,2026-03-10 19:07:32.765674,6.7,0
2090,TRANSFER,6257,Easypaisa,Peshawar,117758,111501,False,False,False,20,2026-04-20 17:30:42.765674,7.5,0
2090,CASH_OUT,7174,Easypaisa,Faisalabad,30800,23626,False,False,False,35,2026-04-26 10:12:11.765674,8.6,0
2090,CASH_OUT,11405,JazzCash,Peshawar,29731,18326,False,False,False,25,2026-04-22 11:41:30.765674,13.7,0
2090,CASH_OUT,532,JazzCash,Quetta,90826,90294,False,False,False,31,2026-04-03 09:43:47.765674,0.6,0
2090,CASH_IN,3711,Easypaisa,Faisalabad,89105,92816,False,False,False,44,2026-04-23 12:25:56.765674,4.5,0
2090,CASH_IN,1422,JazzCash,Faisalabad,168998,170420,False,False,False,31,2026-03-28 08:38:38.765674,1.7,0
2090,TRANSFER,1035,Easypaisa,Lahore,185320,184285,False,False,False,41,2026-03-26 13:23:04.765674,1.2,0
2090,CASH_IN,8626,Easypaisa,Lahore,189379,198005,False,False,False,41,2026-03-19 08:18:58.765674,10.4,0
2090,PAYMENT,11968,JazzCash,Quetta,30016,18048,False,False,False,39,2026-04-21 20:23:20.765674,14.4,0
2090,TRANSFER,6782,JazzCash,Lahore,9580,2798,False,False,False,26,2026-03-08 11:04:39.765674,8.1,0
2090,PAYMENT,7789,Easypaisa,Quetta,10348,2559,False,False,False,27,2026-04-01 08:19:16.765674,9.3,0
2090,TRANSFER,27455,Easypaisa,Quetta,55705,28250,True,True,False,16,2026-04-17 02:59:31.765674,88.0,1
2090,PAYMENT,11824,JazzCash,Lahore,97703,85879,False,False,False,22,2026-05-05 21:40:30.765674,14.2,0
2090,CASH_OUT,8660,Easypaisa,Karachi,115495,106835,False,False,False,41,2026-04-01 17:47:54.765674,10.4,0
2090,CASH_IN,6090,JazzCash,Peshawar,77647,83737,False,False,False,30,2026-03-23 08:42:03.765674,7.3,0
2090,CASH_OUT,10375,Easypaisa,Peshawar,84386,74011,False,False,False,27,2026-04-27 19:53:38.765674,12.5,0
2091,CASH_IN,8875,JazzCash,Karachi,43052,51927,False,False,False,27,2026-04-01 07:13:34.765674,10.7,0
2091,TRANSFER,74914,Easypaisa,Karachi,192063,117149,True,True,False,16,2026-04-13 04:55:44.765674,88.0,1
2091,TRANSFER,5614,Easypaisa,Faisalabad,91806,86192,False,False,False,42,2026-03-19 18:44:22.765674,6.7,0
2091,CASH_OUT,11715,Easypaisa,Peshawar,100438,88723,False,False,False,31,2026-03-28 12:09:33.765674,14.1,0
2091,CASH_IN,4091,JazzCash,Peshawar,152348,156439,False,False,False,33,2026-04-24 19:23:58.765674,4.9,0
2091,CASH_OUT,14503,JazzCash,Lahore,182981,168478,False,False,False,22,2026-04-18 11:12:22.765674,17.4,0
2091,TRANSFER,21140,Easypaisa,Karachi,50725,29585,False,True,True,16,2026-05-05 02:06:02.765674,80.0,1
2091,PAYMENT,7135,JazzCash,Karachi,139151,132016,False,False,False,37,2026-04-21 12:39:17.765674,8.6,0
2091,CASH_IN,12095,Easypaisa,Lahore,77971,90066,False,False,False,22,2026-03-09 23:32:59.765674,14.5,0
2091,TRANSFER,459,Easypaisa,Lahore,191971,191512,False,False,False,22,2026-03-19 23:41:01.765674,0.6,0
2091,CASH_OUT,9407,JazzCash,Karachi,188348,178941,False,False,False,24,2026-04-25 19:22:48.765674,11.3,0
2091,PAYMENT,6298,JazzCash,Quetta,79710,73412,False,False,False,45,2026-03-26 17:51:18.765674,7.6,0
2091,CASH_IN,9090,JazzCash,Peshawar,53077,62167,False,False,False,40,2026-03-19 15:12:07.765674,10.9,0
2091,PAYMENT,9255,Easypaisa,Peshawar,54627,45372,False,False,False,24,2026-05-06 09:03:18.765674,11.1,0
2091,CASH_IN,5776,Easypaisa,Faisalabad,165991,171767,False,False,False,35,2026-04-22 14:41:35.765674,6.9,0
2091,PAYMENT,13646,JazzCash,Lahore,128493,114847,False,False,False,44,2026-03-26 10:48:25.765674,16.4,0
2091,PAYMENT,2931,JazzCash,Quetta,175204,172273,False,False,False,34,2026-04-13 19:01:45.765674,3.5,0
2091,PAYMENT,13361,Easypaisa,Faisalabad,115719,102358,False,False,False,37,2026-03-25 19:38:11.765674,16.0,0
2091,CASH_OUT,9337,JazzCash,Peshawar,29719,20382,False,False,False,22,2026-04-29 07:00:23.765674,11.2,0
2091,CASH_IN,10419,JazzCash,Peshawar,26303,36722,False,False,False,32,2026-04-18 14:56:05.765674,12.5,0
2091,TRANSFER,4799,JazzCash,Peshawar,101847,97048,False,False,False,40,2026-03-29 08:56:32.765674,5.8,0
2091,TRANSFER,12163,Easypaisa,Lahore,75982,63819,False,False,False,26,2026-05-03 14:06:12.765674,14.6,0
2091,PAYMENT,1078,JazzCash,Karachi,185357,184279,False,False,False,28,2026-03-21 19:35:37.765674,1.3,0
2091,TRANSFER,35846,Easypaisa,Karachi,176918,141072,False,False,False,25,2026-03-16 05:19:40.765674,45.0,0
2092,TRANSFER,12247,Easypaisa,Lahore,78696,66449,False,False,False,49,2026-03-21 19:29:25.765674,14.7,0
2092,CASH_OUT,10280,Easypaisa,Multan,1253,-9027,False,False,False,37,2026-05-05 07:46:43.765674,12.3,0
2092,TRANSFER,8409,JazzCash,Karachi,150126,141717,False,False,False,26,2026-04-22 14:59:33.765674,10.1,0
2092,PAYMENT,10603,JazzCash,Quetta,67573,56970,False,False,False,50,2026-04-16 10:08:09.765674,12.7,0
2092,CASH_OUT,7301,Easypaisa,Karachi,7962,661,False,False,False,46,2026-04-29 08:14:06.765674,8.8,0
2092,TRANSFER,65540,JazzCash,Lahore,77188,11648,False,False,False,16,2026-03-18 00:08:15.765674,53.0,0
2092,TRANSFER,1949,JazzCash,Karachi,175880,173931,False,False,False,24,2026-04-04 20:16:17.765674,2.3,0
2092,PAYMENT,1475,JazzCash,Peshawar,151596,150121,False,False,False,47,2026-03-22 12:42:12.765674,1.8,0
2092,CASH_IN,5221,JazzCash,Karachi,197685,202906,False,False,False,38,2026-03-26 07:42:37.765674,6.3,0
2092,CASH_IN,5890,Easypaisa,Quetta,18341,24231,False,False,False,34,2026-05-01 15:03:08.765674,7.1,0
2092,CASH_OUT,3024,Easypaisa,Lahore,194773,191749,False,False,False,31,2026-04-21 16:52:41.765674,3.6,0
2092,TRANSFER,1321,JazzCash,Lahore,157571,156250,False,False,False,42,2026-03-15 07:37:34.765674,1.6,0
2092,CASH_OUT,11291,Easypaisa,Lahore,86612,75321,False,False,False,33,2026-04-02 19:49:04.765674,13.5,0
2092,CASH_OUT,20737,JazzCash,Quetta,119904,99167,True,True,False,72,2026-05-02 01:40:05.765674,88.0,1
2092,PAYMENT,14041,Easypaisa,Lahore,186472,172431,False,False,False,37,2026-03-24 19:24:17.765674,16.8,0
2092,PAYMENT,3887,JazzCash,Lahore,118552,114665,False,False,False,22,2026-04-08 14:05:12.765674,4.7,0
2092,CASH_IN,1266,Easypaisa,Quetta,96486,97752,False,False,False,46,2026-04-28 16:06:47.765674,1.5,0
2092,TRANSFER,8617,JazzCash,Karachi,58289,49672,False,False,False,44,2026-03-16 07:19:42.765674,10.3,0
2092,CASH_IN,13025,Easypaisa,Lahore,24028,37053,False,False,False,33,2026-03-10 13:35:53.765674,15.6,0
2092,TRANSFER,5494,JazzCash,Karachi,184690,179196,False,False,False,22,2026-03-24 15:04:28.765674,6.6,0
2092,PAYMENT,3686,Easypaisa,Faisalabad,160114,156428,False,False,False,45,2026-04-30 13:43:12.765674,4.4,0
2092,CASH_OUT,14432,Easypaisa,Karachi,123980,109548,False,False,False,36,2026-04-01 21:30:04.765674,17.3,0
2092,PAYMENT,12571,Easypaisa,Faisalabad,110472,97901,False,False,False,46,2026-05-01 18:47:34.765674,15.1,0
2092,TRANSFER,2835,Easypaisa,Lahore,186817,183982,False,False,False,43,2026-05-01 07:34:00.765674,3.4,0
2093,TRANSFER,2369,JazzCash,Faisalabad,81948,79579,False,False,False,38,2026-04-27 15:12:03.765674,2.8,0
2093,TRANSFER,13300,JazzCash,Faisalabad,111014,97714,False,False,False,37,2026-05-02 14:51:38.765674,16.0,0
2093,PAYMENT,7399,Easypaisa,Quetta,152339,144940,False,False,False,42,2026-03-20 20:33:36.765674,8.9,0
2093,CASH_OUT,158,JazzCash,Lahore,137422,137264,False,False,False,24,2026-04-07 15:20:25.765674,0.2,0
2093,TRANSFER,9949,Easypaisa,Peshawar,189726,179777,False,False,False,42,2026-03-29 20:59:54.765674,11.9,0
2093,CASH_IN,14222,JazzCash,Peshawar,159441,173663,False,False,False,24,2026-03-16 07:24:50.765674,17.1,0
2093,CASH_OUT,10733,Easypaisa,Peshawar,79022,68289,False,False,False,31,2026-03-09 20:36:59.765674,12.9,0
2093,CASH_OUT,5419,Easypaisa,Quetta,13421,8002,False,False,False,41,2026-03-09 13:51:16.765674,6.5,0
2093,PAYMENT,14787,JazzCash,Faisalabad,18147,3360,False,False,False,41,2026-03-13 14:46:25.765674,17.7,0
2093,PAYMENT,11128,Easypaisa,Peshawar,85298,74170,False,False,False,29,2026-04-04 20:08:12.765674,13.4,0
2093,CASH_IN,13701,JazzCash,Peshawar,92555,106256,False,False,False,29,2026-03-27 22:26:09.765674,16.4,0
2093,CASH_IN,11875,JazzCash,Lahore,41230,53105,False,False,False,44,2026-04-28 15:57:53.765674,14.2,0
2093,PAYMENT,382,JazzCash,Peshawar,142490,142108,False,False,False,43,2026-04-24 09:44:54.765674,0.5,0
2093,TRANSFER,3033,JazzCash,Peshawar,65242,62209,False,False,False,32,2026-04-03 23:29:38.765674,3.6,0
2093,CASH_OUT,6483,Easypaisa,Quetta,50645,44162,False,False,False,30,2026-03-18 17:15:31.765674,7.8,0
2093,CASH_IN,3707,JazzCash,Multan,192944,196651,False,False,False,25,2026-03-19 16:45:51.765674,4.4,0
2093,PAYMENT,14631,JazzCash,Faisalabad,32472,17841,False,False,False,26,2026-04-29 08:16:25.765674,17.6,0
2093,CASH_IN,3822,JazzCash,Lahore,70297,74119,False,False,False,38,2026-03-25 16:29:50.765674,4.6,0
2093,PAYMENT,10782,Easypaisa,Faisalabad,38419,27637,False,False,False,40,2026-04-29 22:17:29.765674,12.9,0
2093,PAYMENT,4445,JazzCash,Quetta,47351,42906,False,False,False,45,2026-04-21 18:51:54.765674,5.3,0
2093,TRANSFER,11578,JazzCash,Peshawar,25683,14105,False,False,False,43,2026-04-16 15:37:09.765674,13.9,0
2093,PAYMENT,5637,JazzCash,Multan,24425,18788,False,False,False,45,2026-03-15 23:01:19.765674,6.8,0
2093,CASH_OUT,5191,JazzCash,Peshawar,44138,38947,False,False,False,46,2026-04-09 22:55:57.765674,6.2,0
2093,PAYMENT,14294,Easypaisa,Faisalabad,185871,171577,False,False,False,34,2026-03-12 10:50:22.765674,17.2,0
2094,PAYMENT,3386,JazzCash,Multan,88937,85551,False,False,False,49,2026-04-05 18:06:57.765674,4.1,0
2094,PAYMENT,2092,Easypaisa,Peshawar,49682,47590,False,False,False,43,2026-05-02 14:18:42.765674,2.5,0
2094,PAYMENT,6422,JazzCash,Lahore,70261,63839,False,False,False,24,2026-04-02 09:45:14.765674,7.7,0
2094,TRANSFER,1764,JazzCash,Quetta,184329,182565,False,False,False,33,2026-04-19 09:25:27.765674,2.1,0
